query,strategy,collection,rank,doc_key,score,latency_ms,margin_top1_top2,gap_top1_topk
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",dot_smallchunks,btp_docs_dot_smallchunks,4,"penal_code.pdf|75-75",260.32642,8,1.3128299999999626,20.654329999999987
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",dot_smallchunks,btp_docs_dot_smallchunks,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|23-23",258.54285,8,1.3128299999999626,20.654329999999987
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",dot_smallchunks,btp_docs_dot_smallchunks,6,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|15-15",254.0203,8,1.3128299999999626,20.654329999999987
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",dot_smallchunks,btp_docs_dot_smallchunks,7,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|240-240",251.94237,8,1.3128299999999626,20.654329999999987
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",dot_smallchunks,btp_docs_dot_smallchunks,8,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|22-22",249.89528,8,1.3128299999999626,20.654329999999987
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",dot_smallchunks,btp_docs_dot_smallchunks,9,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|37-37",248.9954,8,1.3128299999999626,20.654329999999987
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",dot_smallchunks,btp_docs_dot_smallchunks,10,"the_code_of_civil_procedure,_1908.pdf|32-32",248.54027,8,1.3128299999999626,20.654329999999987
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",euclid_mergedpages,btp_docs_euclid_mergedpages,1,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|108-109",17.13587,7,0.00016800000000216642,0.04131100000000032
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",euclid_mergedpages,btp_docs_euclid_mergedpages,2,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|153-154",17.135702,7,0.00016800000000216642,0.04131100000000032
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",euclid_mergedpages,btp_docs_euclid_mergedpages,3,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|22-23",17.134214,7,0.00016800000000216642,0.04131100000000032
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",euclid_mergedpages,btp_docs_euclid_mergedpages,4,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|30-31",17.13354,7,0.00016800000000216642,0.04131100000000032
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",euclid_mergedpages,btp_docs_euclid_mergedpages,5,"A2007-41.pdf|9-9",17.13217,7,0.00016800000000216642,0.04131100000000032
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",euclid_mergedpages,btp_docs_euclid_mergedpages,6,"penal_code.pdf|82-82",17.126343,7,0.00016800000000216642,0.04131100000000032
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",euclid_mergedpages,btp_docs_euclid_mergedpages,7,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|197-198",17.120365,7,0.00016800000000216642,0.04131100000000032
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",euclid_mergedpages,btp_docs_euclid_mergedpages,8,"a2016-2.pdf|20-21",17.11412,7,0.00016800000000216642,0.04131100000000032
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",euclid_mergedpages,btp_docs_euclid_mergedpages,9,"a2008-34.pdf|4-4",17.095188,7,0.00016800000000216642,0.04131100000000032
"I was involved in a car accident and charged with reckless driving; I want to know how \"high speed\" vs \"rashness\" is determined and similar cases where the accident was attributed to mechanical failure rather than driver fault.",euclid_mergedpages,btp_docs_euclid_mergedpages,10,"penal_code.pdf|24-24",17.094559,7,0.00016800000000216642,0.04131100000000032
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",cosine_para,btp_docs_cosine_para,1,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|88-88",0.73216695,10,0.0006494000000000222,0.03437504999999996
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",cosine_para,btp_docs_cosine_para,2,"penal_code.pdf|97-97",0.73151755,10,0.0006494000000000222,0.03437504999999996
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",cosine_para,btp_docs_cosine_para,3,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|12-12",0.7197551,10,0.0006494000000000222,0.03437504999999996
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",cosine_para,btp_docs_cosine_para,4,"the_code_of_civil_procedure,_1908.pdf|176-176",0.7183366,10,0.0006494000000000222,0.03437504999999996
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",cosine_para,btp_docs_cosine_para,5,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|89-89",0.71389145,10,0.0006494000000000222,0.03437504999999996
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",cosine_para,btp_docs_cosine_para,6,"the_code_of_civil_procedure,_1908.pdf|113-113",0.7133085,10,0.0006494000000000222,0.03437504999999996
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",cosine_para,btp_docs_cosine_para,7,"penal_code.pdf|10-10",0.7019542,10,0.0006494000000000222,0.03437504999999996
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",cosine_para,btp_docs_cosine_para,8,"penal_code.pdf|81-81",0.70032,10,0.0006494000000000222,0.03437504999999996
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",cosine_para,btp_docs_cosine_para,9,"penal_code.pdf|98-98",0.6992309,10,0.0006494000000000222,0.03437504999999996
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",cosine_para,btp_docs_cosine_para,10,"the_code_of_civil_procedure,_1908.pdf|234-234",0.6977919,10,0.0006494000000000222,0.03437504999999996
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",dot_smallchunks,btp_docs_dot_smallchunks,1,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|88-88",276.67102,9,8.261520000000019,24.457819999999998
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",dot_smallchunks,btp_docs_dot_smallchunks,2,"the_code_of_civil_procedure,_1908.pdf|176-176",268.4095,9,8.261520000000019,24.457819999999998
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",dot_smallchunks,btp_docs_dot_smallchunks,3,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|89-89",263.27612,9,8.261520000000019,24.457819999999998
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",dot_smallchunks,btp_docs_dot_smallchunks,4,"penal_code.pdf|10-10",260.6561,9,8.261520000000019,24.457819999999998
"I am accused of threatening someone to pay money; I need to know the difference between a \"tough business negotiation\" and \"extortion\" and past cases where the lack of \"delivery of property\" led to an acquittal.",dot_smallchunks,btp_docs_dot_smallchunks,5,"the_code_of_civil_procedure,_1908.pdf|162-162",255.36276,9,8.261520000000019,24.457819999999998
